MQ2,MQ7,Flame,isFlame
77,85,94,1
73,90,554,1
79,121,929,0
85,139,946,0
119,81,955,1
126,87,956,1
99,100,961,0
97,90,959,0
80,138,76,1
81,94,86,1
97,82,957,0
99,88,951,0
75,87,971,0
126,85,955,1
106,91,941,1
100,91,959,0
86,81,970,0
99,98,963,0
103,85,950,1
81,137,79,1
73,186,969,0
87,298,950,1
81,96,79,1
78,92,90,1
116,94,955,1
99,94,965,0
105,93,960,1
78,157,970,0
80,100,676,1
92,292,945,1
98,85,959,0
84,180,945,0
97,91,962,0
85,167,949,0
99,87,956,0
99,86,951,0
80,177,955,0
81,94,365,1
78,90,88,1
79,97,969,0
89,266,954,1
80,95,85,1
79,90,86,1
99,87,957,0
73,182,969,0
103,87,955,1
79,124,933,0
80,127,966,0
100,89,960,0
85,137,77,1
75,99,79,1
72,94,89,1
88,398,942,1
127,90,950,1
82,139,960,0
74,92,84,1
77,97,677,1
126,87,957,1
86,269,953,1
84,127,968,0
83,83,959,0
99,87,957,0
99,86,951,0
100,87,951,0
99,96,967,0
107,94,944,1
76,105,970,0
96,85,956,0
103,97,968,1
79,83,680,1
92,335,924,1
98,93,966,0
97,95,968,0
117,87,953,1
76,99,969,0
103,98,967,1
78,98,965,0
97,96,959,0
109,83,956,1
78,117,968,0
99,91,940,0
98,90,953,0
85,139,946,0
94,284,940,1
99,80,953,0
81,100,83,1
83,167,961,0
79,87,287,1
99,85,950,0
120,85,956,1
71,270,973,1
89,113,929,0
100,92,965,0
73,165,969,0
101,102,954,1
96,83,959,0
118,86,955,1
83,167,961,0
121,97,964,1
70,92,678,1
117,94,958,1
98,99,962,0
87,265,953,1
102,83,951,1
114,93,950,1
98,94,964,0
97,86,951,0
99,92,961,0
71,87,523,1
99,81,951,0
113,87,950,1
98,83,954,0
112,81,958,1
99,94,959,0
99,96,963,0
85,140,969,0
77,134,943,0
100,97,966,0
79,84,284,1
97,96,962,0
99,81,957,0
83,156,946,0
100,87,954,0
102,90,964,1
130,86,948,1
104,90,954,1
99,92,961,0
82,139,960,0
85,286,943,1
78,139,76,1
96,338,926,1
100,100,937,0
83,82,961,0
84,112,968,0
77,113,945,0
81,100,972,0
119,95,957,1
134,82,951,1
118,98,960,1
99,86,955,0
85,111,969,0
81,132,965,0
127,89,953,1
122,85,956,1
112,89,946,1
98,99,962,0
97,95,968,0
95,345,953,1
103,90,958,1
97,81,953,0
79,302,968,1
70,83,970,0
79,131,947,0
100,86,954,0
133,87,953,1
99,98,963,0
76,86,285,1
98,90,968,0
77,83,686,1
98,98,967,0
79,97,87,1
99,99,961,0
129,80,951,1
74,193,969,0
81,114,946,0
100,83,957,0
83,149,953,0
86,81,970,0
114,87,953,1
73,216,970,0
77,85,283,1
77,99,369,1
75,91,124,1
88,112,928,0
122,93,954,1
78,116,944,0
81,130,956,0
105,88,949,1
100,89,949,0
78,88,76,1
70,86,324,1
97,99,965,0
100,95,964,0
69,81,962,0
118,103,960,1
73,180,969,0
73,186,969,0
100,89,960,0
100,85,954,0
75,94,277,1
116,101,941,1
75,107,970,0
83,84,956,0
99,96,967,0
99,100,944,0
128,90,952,1
100,95,960,0
105,90,964,1
96,84,958,0
96,82,951,0
77,88,324,1
78,179,967,0
101,99,967,1
122,82,951,1
99,92,959,0
99,84,954,0
76,86,689,1
113,80,953,1
87,190,946,0
80,85,943,0
78,303,964,1
96,84,955,0
115,88,958,1
109,102,963,1
99,98,960,0
82,94,375,1
72,91,89,1
128,87,953,1
105,87,957,1
99,86,960,0
124,91,957,1
121,87,953,1
80,94,82,1
99,85,954,0
88,228,948,0
79,122,930,0
86,291,950,1
76,96,681,1
123,92,956,1
89,269,944,1
123,89,957,1
75,87,972,0
84,134,947,0
79,88,342,1
78,99,963,0
75,93,87,1
78,125,969,0
74,97,681,1
88,112,928,0
99,96,966,0
98,90,953,0
84,180,945,0
100,93,944,0
109,96,939,1
88,295,949,1
79,102,81,1
102,95,965,1
84,180,945,0
99,97,962,0
100,83,958,0
100,88,954,0
96,84,958,0
99,91,942,0
117,86,952,1
72,92,473,1
116,81,955,1
117,86,958,1
73,181,968,0
86,130,968,0
75,83,341,1
98,80,952,0
100,93,944,0
76,137,73,1
76,84,959,0
130,90,955,1
78,92,319,1
69,81,962,0
97,83,950,0
115,85,955,1
76,99,969,0
117,84,956,1
105,83,953,1
96,84,958,0
121,80,949,1
104,81,949,1
96,83,959,0
78,114,945,0
83,295,944,1
126,96,961,1
72,101,680,1
101,95,965,1
89,264,948,1
98,93,966,0
99,97,939,0
91,285,945,1
73,216,970,0
86,261,948,1
80,132,75,1
127,89,951,1
97,84,954,0
75,85,971,0
100,81,951,0
99,98,941,0
83,156,946,0
90,347,948,1
115,98,958,1
73,84,554,1
100,84,950,0
96,85,950,0
106,86,953,1
83,141,969,0
120,87,954,1
100,84,956,0
105,97,963,1
99,98,958,0
109,86,958,1
99,126,953,0
104,93,966,1
74,81,339,1
106,83,953,1
97,92,967,0
85,265,950,1
116,89,950,1
98,89,966,0
75,85,970,0
79,185,962,0
92,338,952,1
85,263,950,1
100,87,958,0
76,90,119,1
77,101,76,1
100,96,964,0
106,80,958,1
83,91,84,1
76,98,82,1
90,103,963,0
99,87,956,0
70,296,967,1
114,83,956,1
98,91,962,0
88,85,935,0
100,89,956,0
70,84,971,0
100,97,962,0
77,105,967,0
80,92,469,1
98,99,962,0
75,87,971,0
118,97,963,1
101,82,951,1
83,167,961,0
78,97,82,1
98,84,959,0
121,83,954,1
115,87,953,1
84,112,968,0
78,95,373,1
81,130,956,0
99,90,959,0
99,87,956,0
90,115,929,0
98,83,954,0
92,288,939,1
126,91,958,1
90,338,923,1
78,85,680,1
82,193,944,0
79,121,929,0
81,92,77,1
104,95,945,1
90,270,948,1
77,92,367,1
98,81,953,0
103,85,949,1
81,136,80,1
70,83,971,0
97,81,952,0
130,90,953,1
99,91,940,0
79,88,91,1
98,98,959,0
100,97,966,0
137,81,948,1
116,85,956,1
121,88,952,1
77,89,85,1
101,90,954,1
76,97,75,1
76,105,970,0
100,95,943,0
106,96,965,1
76,86,961,0
83,82,961,0
80,95,83,1
123,87,956,1
80,302,966,1
99,89,960,0
116,85,951,1
99,91,945,0
84,265,950,1
85,292,944,1
100,88,954,0
72,86,522,1
76,80,682,1
78,138,944,0
99,84,954,0
79,91,478,1
76,99,969,0
100,96,943,0
82,95,366,1
75,88,279,1
71,85,975,0
75,87,972,0
84,141,73,1
99,80,959,0
70,84,971,0
101,82,958,1
75,84,968,0
82,139,960,0
99,96,958,0
77,85,961,0
100,100,937,0
100,99,935,0
118,87,949,1
85,188,944,0
98,90,963,0
97,82,958,0
75,85,969,0
99,89,965,0
99,90,959,0
125,92,954,1
98,98,959,0
80,165,945,0
77,93,78,1
99,81,957,0
108,92,934,1
117,94,958,1
73,157,968,0
135,91,949,1
99,89,961,0
87,191,947,0
97,99,965,0
83,82,961,0
98,98,958,0
78,125,969,0
88,263,954,1
79,121,929,0
78,86,85,1
116,92,933,1
105,98,962,1
86,208,948,0
77,306,966,1
97,96,962,0
100,83,959,0
107,98,965,1
79,147,963,0
84,127,968,0
77,105,967,0
85,113,969,0
100,84,950,0
77,107,970,0
97,92,967,0
98,95,960,0
86,268,945,1
99,98,965,0
99,94,965,0
80,106,966,0
86,81,970,0
84,293,953,1
80,89,85,1
85,140,969,0
124,88,956,1
74,90,341,1
75,87,971,0
98,90,963,0
98,98,967,0
79,147,963,0
98,94,964,0
106,100,954,1
130,92,952,1
78,85,524,1
74,90,84,1
96,87,954,0
80,90,89,1
87,334,926,1
90,340,928,1
98,89,966,0
130,90,957,1
98,99,962,0
90,284,943,1
98,98,958,0
99,94,958,0
118,89,957,1
70,297,973,1
80,85,943,0
90,222,946,0
125,98,954,1
81,99,73,1
116,84,959,1
85,188,944,0
100,94,961,0
79,121,929,0
70,271,969,1
80,99,80,1
86,335,924,1
75,88,322,1
127,88,957,1
118,93,949,1
103,85,955,1
75,85,973,0
103,92,936,1
80,96,90,1
128,92,962,1
74,298,966,1
85,291,947,1
106,88,953,1
96,80,951,0
92,333,926,1
124,91,958,1
106,94,968,1
118,102,962,1
80,90,84,1
98,92,967,0
97,92,967,0
121,90,954,1
122,85,959,1
89,269,951,1
109,102,956,1
100,91,964,0
78,140,75,1
79,302,964,1
99,92,959,0
78,119,927,0
105,93,964,1
100,82,959,0
73,96,91,1
98,98,958,0
89,113,929,0
73,94,75,1
128,86,953,1
85,195,948,0
97,89,949,0
71,100,678,1
122,92,951,1
100,91,967,0
97,89,964,0
100,92,958,0
100,81,951,0
99,84,952,0
77,86,91,1
81,141,73,1
114,100,936,1
119,87,959,1
77,107,970,0
122,88,957,1
126,96,963,1
74,96,90,1
92,261,951,1
97,96,959,0
100,84,959,0
114,92,950,1
99,102,967,0
118,100,936,1
109,81,954,1
78,96,971,0
78,87,521,1
70,99,672,1
72,101,674,1
97,96,959,0
100,86,955,0
89,337,931,1
117,85,957,1
105,99,939,1
114,102,937,1
101,95,961,1
126,101,954,1
79,97,969,0
114,97,941,1
98,93,966,0
97,90,962,0
107,94,943,1
78,101,680,1
109,98,961,1
69,80,969,0
99,96,961,0
78,96,83,1
81,99,82,1
98,90,957,0
94,284,947,1
100,87,951,0
113,88,950,1
107,97,937,1
71,273,967,1
75,99,680,1
112,97,963,1
70,81,970,0
76,92,77,1
131,86,950,1
97,94,958,0
88,248,949,0
101,84,955,1
99,98,959,0
117,84,957,1
74,88,87,1
135,83,954,1
85,108,969,0
78,94,84,1
102,87,951,1
79,93,84,1
75,93,90,1
99,87,955,0
86,339,922,1
93,300,949,1
77,135,79,1
99,93,961,0
90,286,945,1
112,86,958,1
99,88,952,0
113,93,950,1
78,138,944,0
79,131,947,0
115,98,964,1
100,85,955,0
77,90,83,1
81,93,89,1
98,89,962,0
103,97,964,1
81,87,287,1
122,81,958,1
100,82,959,0
88,85,935,0
73,84,386,1
99,97,966,0
89,262,946,1
123,84,951,1
100,98,941,0
79,91,127,1
95,290,941,1
71,88,683,1
126,83,958,1
99,81,956,0
98,93,966,0
99,94,960,0
72,82,549,1
75,86,970,0
118,85,956,1
100,81,960,0
122,87,951,1
100,97,966,0
99,88,951,0
99,97,959,0
99,87,957,0
70,297,972,1
117,103,963,1
98,83,954,0
79,81,520,1
78,81,524,1
75,91,973,0
72,83,321,1
96,82,958,0
76,99,969,0
91,118,930,0
105,81,955,1
117,86,954,1
99,86,958,0
82,139,960,0
99,90,959,0
99,96,958,0
79,185,962,0
102,97,957,1
70,83,971,0
99,94,967,0
99,81,956,0
70,81,970,0
99,97,962,0
97,95,968,0
114,91,956,1
88,228,948,0
118,86,951,1
86,206,942,0
118,103,956,1
98,80,957,0
92,266,944,1
99,102,967,0
99,97,961,0
100,81,950,0
78,90,545,1
100,86,957,0
100,80,957,0
75,94,127,1
105,83,954,1
76,88,341,1
129,99,959,1
70,81,970,0
135,91,959,1
75,96,677,1
83,108,970,0
123,89,962,1
85,113,969,0
74,92,91,1
80,94,82,1
100,84,950,0
79,144,70,1
99,96,967,0
71,303,969,1
97,96,959,0
95,249,945,0
98,93,966,0
98,99,966,0
73,91,85,1
85,136,969,0
100,82,954,0
73,216,970,0
118,87,959,1
100,87,952,0
90,400,949,1
119,81,951,1
124,89,953,1
103,98,966,1
76,83,960,0
108,100,955,1
96,85,950,0
99,81,957,0
109,85,955,1
100,87,952,0
85,108,969,0
83,125,948,0
82,86,83,1
83,149,953,0
81,134,966,0
119,88,948,1
109,93,935,1
79,91,87,1
82,271,954,1
127,90,953,1
89,393,949,1
118,103,942,1
100,90,943,0
129,89,950,1
99,84,957,0
73,93,87,1
78,91,282,1
73,301,968,1
104,89,957,1
99,83,954,0
100,93,938,0
98,83,953,0
86,336,930,1
97,92,967,0
82,88,85,1
100,95,943,0
100,95,938,0
99,98,963,0
75,85,969,0
70,82,969,0
97,98,965,0
79,147,963,0
83,156,946,0
85,195,948,0
79,125,947,0
70,81,970,0
82,139,960,0
81,114,946,0
76,86,961,0
92,291,949,1
100,93,944,0
100,92,965,0
73,92,372,1
98,84,959,0
97,82,957,0
99,98,967,0
99,93,961,0
78,87,963,0
100,80,952,0
100,80,954,0
99,88,950,0
80,86,381,1
99,97,939,0
79,91,84,1
83,99,72,1
100,97,961,0
98,83,956,0
74,83,389,1
73,81,520,1
81,91,370,1
100,87,951,0
100,93,944,0
73,95,120,1
99,86,958,0
128,99,962,1
99,85,950,0
105,89,959,1
77,107,970,0
70,82,969,0
99,84,952,0
75,84,968,0
78,96,964,0
79,94,91,1
79,185,962,0
78,99,963,0
98,94,959,0
99,100,962,0
115,91,956,1
75,93,678,1
99,88,950,0
132,82,949,1
78,96,964,0
77,90,549,1
100,85,958,0
100,95,938,0
99,96,967,0
97,97,968,0
99,97,961,0
78,137,969,0
75,87,971,0
84,103,76,1
128,95,957,1
81,89,84,1
100,80,957,0
126,90,956,1
106,95,940,1
74,86,85,1
99,126,953,0
98,80,957,0
73,211,968,0
100,94,940,0
74,82,960,0
123,86,955,1
100,82,955,0
78,104,962,0
126,99,956,1
80,90,365,1
78,91,965,0
79,97,368,1
97,95,968,0
76,87,89,1
78,94,966,0
116,93,955,1
82,91,86,1
100,83,957,0
107,84,950,1
87,146,945,0
83,261,953,1
79,95,124,1
104,93,960,1
78,96,964,0
81,87,90,1
76,82,342,1
98,81,958,0
73,93,124,1
127,83,960,1
97,99,965,0
99,98,959,0
79,91,475,1
116,92,938,1
99,87,953,0
75,97,969,0
120,98,959,1
88,338,948,1
87,111,927,0
74,95,90,1
70,80,525,1
126,88,957,1
89,234,940,0
98,89,951,0
104,89,958,1
105,81,952,1
100,89,959,0
75,92,83,1
119,82,948,1
124,85,955,1
76,82,673,1
108,97,943,1
100,91,959,0
100,95,962,0
100,83,959,0
98,95,963,0
77,95,88,1
83,122,947,0
99,85,950,0
73,88,87,1
84,266,945,1
78,101,73,1
99,96,967,0
120,86,957,1
99,83,950,0
75,96,124,1
83,108,970,0
83,264,951,1
100,100,965,0
73,216,970,0
79,306,965,1
79,146,945,0
78,91,965,0
80,99,367,1
83,97,374,1
87,335,923,1
96,80,951,0
84,184,950,0
76,90,474,1
98,91,966,0
91,290,951,1
100,80,952,0
98,86,954,0
73,93,468,1
78,138,944,0
99,98,960,0
75,99,678,1
104,102,954,1
71,90,346,1
97,81,951,0
98,90,968,0
86,206,942,0
120,88,961,1
83,83,960,0
78,91,77,1
75,80,682,1
93,341,927,1
98,95,963,0
78,86,385,1
97,99,961,0
81,96,126,1
73,82,395,1
78,87,963,0
99,80,953,0
100,97,967,0
73,88,92,1
98,89,958,0
97,94,967,0
70,84,523,1
99,97,959,0
74,113,969,0
100,87,952,0
98,87,956,0
76,101,969,0
75,86,828,0
85,174,944,0
85,174,944,0
80,90,387,1
84,180,945,0
98,86,954,0
75,72,970,0
80,177,955,0
98,99,967,0
72,99,125,1
100,91,959,0
77,85,93,1
107,82,951,1
97,90,965,0
99,99,961,0
73,296,965,1
78,119,927,0
79,301,973,1
98,90,956,0
100,80,959,0
84,83,955,0
89,234,940,0
98,94,967,0
96,85,950,0
69,80,969,0
100,87,956,0
99,85,954,0
121,88,956,1
98,80,952,0
99,96,967,0
99,80,951,0
118,84,959,1
78,87,963,0
74,91,679,1
99,87,957,0
118,90,956,1
87,213,948,0
78,86,91,1
76,99,969,0
96,83,957,0
82,87,280,1
102,100,935,1
119,85,957,1
98,83,956,0
105,90,960,1
100,96,960,0
81,114,946,0
100,97,938,0
98,95,958,0
79,297,968,1
87,270,955,1
114,89,953,1
99,89,968,0
75,85,970,0
95,291,945,1
100,81,950,0
77,153,968,0
100,80,957,0
116,92,960,1
117,83,949,1
113,86,950,1
78,91,965,0
78,102,966,0
99,95,943,0
97,88,952,0
86,81,970,0
127,80,952,1
122,84,956,1
73,85,388,1
98,99,967,0
100,87,952,0
79,91,85,1
74,93,286,1
74,118,968,0
99,98,963,0
98,98,967,0
120,96,956,1
85,102,71,1
97,83,950,0
132,89,948,1
76,84,344,1
78,96,971,0
98,95,958,0
73,89,382,1
75,87,87,1
97,92,967,0
70,86,678,1
106,101,937,1
105,92,940,1
112,102,942,1
77,92,286,1
105,97,966,1
114,89,949,1
100,85,954,0
83,117,927,0
77,102,73,1
74,97,87,1
88,293,954,1
76,86,282,1
100,83,959,0
110,85,960,1
78,99,963,0
97,81,952,0
89,174,945,0
75,83,520,1
100,82,950,0
78,89,965,0
79,97,969,0
76,88,95,1
99,82,952,0
110,81,951,1
85,140,969,0
84,264,952,1
112,87,950,1
114,87,954,1
70,81,970,0
85,113,969,0
88,112,928,0
76,105,970,0
70,84,547,1
81,141,969,0
79,122,930,0
98,91,958,0
74,87,284,1
83,271,951,1
99,87,957,0
98,99,967,0
78,85,342,1
76,94,87,1
136,81,956,1
134,82,956,1
107,101,962,1
74,93,374,1
97,96,959,0
80,89,687,1
75,85,969,0
78,93,83,1
100,81,960,0
97,82,958,0
122,93,953,1
100,91,959,0
108,84,953,1
100,90,943,0
98,83,953,0
70,83,971,0
73,216,970,0
100,85,958,0
88,214,948,0
96,83,959,0
97,100,966,0
100,89,949,0
74,228,969,0
112,94,952,1
78,84,282,1
133,82,954,1
70,82,970,0
104,90,957,1
106,98,955,1
77,91,317,1
71,87,390,1
90,343,928,1
99,81,957,0
101,86,960,1
82,160,944,0
91,265,944,1
100,89,960,0
100,93,938,0
123,90,957,1
83,105,72,1
114,81,949,1
77,82,679,1
89,335,929,1
99,80,959,0
100,94,963,0
79,146,945,0
74,86,85,1
98,94,964,0
100,97,964,0
75,84,964,0
100,97,938,0
130,97,962,1
82,137,73,1
116,94,941,1
99,81,951,0
100,85,958,0
83,104,80,1
99,85,950,0
123,89,961,1
99,98,965,0
78,152,968,0
99,81,956,0
75,85,970,0
74,85,963,0
115,79,948,1
76,98,673,1
87,397,948,1
83,122,947,0
96,88,957,0
77,134,943,0
79,119,969,0
104,96,968,1
75,92,124,1
99,94,967,0
100,80,959,0
100,85,954,0
109,94,967,1
127,81,952,1
73,82,384,1
99,95,943,0
75,101,964,0
103,90,955,1
83,98,74,1
122,95,963,1
121,90,950,1
122,87,960,1
99,98,963,0
80,177,955,0
109,98,935,1
97,99,958,0
100,93,960,0
129,84,948,1
79,89,552,1
99,101,960,0
98,94,964,0
96,87,954,0
96,83,959,0
84,142,969,0
73,95,85,1
74,86,470,1
99,96,935,0
105,95,958,1
80,87,94,1
73,149,969,0
81,103,83,1
97,93,964,0
70,81,970,0
77,80,678,1
87,116,969,0
99,82,952,0
85,113,969,0
98,99,966,0
115,83,950,1
108,85,955,1
90,286,938,1
71,85,975,0
84,138,967,0
97,89,958,0
76,97,680,1
69,80,969,0
83,149,953,0
99,97,962,0
108,94,965,1
70,83,970,0
73,211,968,0
73,87,79,1
113,101,940,1
74,85,338,1
111,79,955,1
107,81,950,1
77,92,84,1
76,88,384,1
83,122,947,0
78,115,949,0
99,80,959,0
76,88,87,1
77,92,389,1
97,99,961,0
118,91,950,1
86,206,942,0
105,81,959,1
111,98,962,1
96,82,956,0
97,92,967,0
77,85,961,0
98,91,958,0
75,96,125,1
98,83,954,0
105,84,957,1
98,99,967,0
75,306,966,1
68,278,969,1
110,97,935,1
76,96,76,1
75,86,686,1
89,287,941,1
79,96,85,1
92,338,931,1
70,302,972,1
101,90,950,1
96,90,949,0
76,90,127,1
80,79,518,1
108,100,935,1
70,275,972,1
100,96,960,0
90,222,946,0
78,90,280,1
91,346,955,1
98,95,958,0
83,82,959,0
98,99,962,0
74,113,969,0
70,84,553,1
124,87,954,1
99,96,962,0
74,90,327,1
98,98,967,0
79,302,964,1
99,88,952,0
96,82,958,0
79,87,279,1
73,98,680,1
122,82,954,1
98,342,946,1
109,84,952,1
76,103,969,0
71,89,974,0
86,288,946,1
97,99,961,0
80,85,524,1
99,98,959,0
78,89,391,1
80,116,966,0
92,269,951,1
73,165,969,0
98,94,964,0
98,83,953,0
100,83,957,0
78,99,963,0
125,95,960,1
76,102,76,1
100,85,954,0
100,83,956,0
75,86,970,0
100,88,957,0
76,84,670,1
78,179,967,0
78,137,969,0
74,82,960,0
90,260,949,1
70,92,318,1
86,138,969,0
81,105,71,1
100,98,959,0
99,98,959,0
101,90,967,1
117,88,948,1
120,102,959,1
82,118,946,0
75,91,973,0
83,267,945,1
83,294,953,1
74,88,317,1
120,85,953,1
74,81,343,1
75,87,971,0
97,90,959,0
104,89,959,1
99,82,949,0
97,83,950,0
76,93,88,1
75,88,522,1
78,99,963,0
113,82,958,1
79,185,962,0
99,82,953,0
83,131,77,1
98,92,967,0
98,90,956,0
80,97,91,1
78,90,375,1
100,92,945,0
77,96,90,1
76,83,525,1
74,93,85,1
78,88,469,1
90,115,929,0
84,129,947,0
99,88,952,0
80,127,966,0
108,97,935,1
100,87,954,0
96,82,958,0
79,121,929,0
82,89,86,1
75,85,970,0
80,154,949,0
106,83,953,1
78,99,963,0
80,305,965,1
75,92,86,1
119,90,956,1
80,104,81,1
79,97,119,1
78,94,80,1
99,84,952,0
135,86,953,1
97,88,952,0
98,95,963,0
76,86,961,0
81,114,946,0
72,81,342,1
84,142,969,0
90,335,931,1
96,86,957,0
98,91,962,0
75,72,970,0
136,87,953,1
78,98,74,1
100,89,956,0
81,94,76,1
74,84,681,1
99,80,954,0
97,84,954,0
118,86,957,1
120,85,959,1
114,94,940,1
72,94,88,1
103,79,955,1
83,149,953,0
96,82,951,0
98,81,958,0
96,85,958,0
125,85,950,1
99,83,952,0
100,82,954,0
121,83,957,1
75,92,281,1
105,82,954,1
132,83,951,1
132,89,948,1
83,117,927,0
100,95,938,0
98,80,950,0
98,99,966,0
119,85,952,1
102,100,955,1
101,99,966,1
80,80,671,1
73,85,318,1
72,79,519,1
107,98,942,1
125,89,957,1
109,100,965,1
76,94,84,1
103,86,957,1
88,112,928,0
79,131,947,0
78,117,968,0
75,89,84,1
79,123,963,0
99,99,958,0
99,87,953,0
91,121,968,0
124,87,958,1
76,83,956,0
76,89,674,1
80,95,83,1
75,87,971,0
95,346,953,1
73,93,88,1
73,90,88,1
82,156,969,0
75,87,971,0
97,81,951,0
99,94,967,0
82,98,87,1
71,88,390,1
79,89,91,1
75,93,478,1
128,92,950,1
100,89,959,0
82,93,81,1
80,84,671,1
99,82,949,0
100,82,954,0
78,96,963,0
116,100,938,1
99,84,953,0
96,343,951,1
118,88,952,1
102,81,956,1
83,149,953,0
75,89,88,1
78,98,965,0
79,93,277,1
135,87,958,1
97,92,967,0
104,84,957,1
90,346,948,1
100,84,959,0
99,87,957,0
74,82,516,1
78,98,965,0
100,88,954,0
88,214,948,0
104,101,961,1
117,89,962,1
100,97,965,0
99,89,965,0
113,83,952,1
131,91,952,1
113,92,940,1
100,85,955,0
85,113,969,0
80,103,81,1
100,92,958,0
99,92,961,0
104,85,955,1
100,97,962,0
75,84,675,1
82,100,71,1
117,95,957,1
98,81,958,0
99,90,966,0
70,271,971,1
96,83,959,0
100,86,955,0
99,94,962,0
79,101,678,1
86,81,970,0
127,92,959,1
100,93,944,0
97,84,954,0
113,89,950,1
93,339,950,1
101,98,942,1
97,96,962,0
112,96,933,1
97,81,952,0
74,93,120,1
78,96,963,0
76,87,91,1
126,87,957,1
131,81,953,1
117,86,951,1
84,138,967,0
97,86,951,0
131,87,952,1
76,303,971,1
103,98,955,1
90,262,947,1
89,299,951,1
81,89,87,1
75,72,970,0
108,100,960,1
80,149,969,0
70,79,520,1
82,95,370,1
73,96,672,1
75,87,971,0
99,89,963,0
74,298,973,1
115,100,956,1
99,98,959,0
99,91,940,0
110,99,938,1
70,83,970,0
114,89,953,1
75,95,967,0
70,81,970,0
105,81,951,1
98,99,967,0
100,87,951,0
82,92,90,1
109,96,959,1
77,87,88,1
75,93,322,1
113,90,959,1
75,85,970,0
100,88,957,0
122,93,954,1
120,93,962,1
76,84,388,1
118,92,951,1
75,97,127,1
78,157,970,0
99,84,957,0
101,104,954,1
99,97,962,0
123,89,949,1
78,96,971,0
74,299,972,1
99,89,968,0
82,90,85,1
81,100,972,0
91,287,945,1
77,296,963,1
123,82,952,1
100,80,952,0
84,180,947,0
100,87,958,0
121,89,961,1
99,88,950,0
89,234,940,0
99,97,961,0
81,100,972,0
89,174,945,0
77,86,962,0
79,86,346,1
78,87,963,0
111,103,959,1
84,114,968,0
92,339,929,1
98,80,950,0
98,90,963,0
106,82,953,1
114,103,965,1
96,83,959,0
77,105,967,0
132,90,950,1
99,85,954,0
83,91,86,1
98,91,966,0
73,165,969,0
84,142,969,0
78,114,945,0
72,89,277,1
74,88,84,1
75,85,973,0
84,132,76,1
99,96,958,0
80,85,676,1
91,118,930,0
98,99,962,0
90,261,945,1
98,83,954,0
100,101,966,0
75,87,971,0
72,96,125,1
113,87,954,1
79,98,128,1
97,99,965,0
101,84,950,1
85,139,946,0
105,84,955,1
78,94,91,1
73,96,94,1
77,120,943,0
126,91,956,1
84,114,968,0
99,82,955,0
109,84,951,1
80,83,671,1
99,81,955,0
70,80,555,1
77,302,971,1
99,89,959,0
110,95,933,1
78,116,944,0
80,93,80,1
79,100,85,1
100,97,964,0
99,96,967,0
82,96,75,1
107,83,957,1
97,98,967,0
104,100,956,1
137,86,958,1
70,84,971,0
99,92,958,0
98,86,954,0
100,93,944,0
85,108,969,0
100,88,954,0
78,139,78,1
112,85,949,1
73,86,87,1
98,90,957,0
98,95,958,0
97,98,965,0
106,82,958,1
85,113,969,0
79,140,947,0
79,97,969,0
70,90,546,1
79,82,386,1
82,133,81,1
99,81,957,0
98,80,950,0
102,105,954,1
98,85,959,0
105,85,952,1
99,100,961,0
104,103,958,1
125,98,958,1
100,86,954,0
127,87,951,1
100,97,938,0
100,80,954,0
76,83,956,0
87,133,76,1
100,91,957,0
122,79,949,1
80,86,82,1
99,89,957,0
83,270,946,1
99,94,941,0
74,92,86,1
108,94,966,1
99,87,953,0
114,87,951,1
91,118,930,0
97,99,961,0
99,95,943,0
83,83,959,0
122,83,952,1
99,80,954,0
119,79,950,1
103,88,956,1
99,83,950,0
98,80,950,0
71,303,971,1
78,157,970,0
76,91,90,1
109,105,936,1
98,83,956,0
74,275,966,1
121,95,955,1
97,99,965,0
90,269,952,1
100,92,960,0
79,123,963,0
121,95,953,1
79,95,85,1
100,83,959,0
77,142,71,1
78,99,78,1
81,95,86,1
113,79,955,1
76,97,375,1
85,174,944,0
124,97,963,1
76,91,373,1
102,99,944,1
79,146,945,0
109,93,960,1
100,86,955,0
100,83,959,0
76,84,545,1
100,91,959,0
72,94,676,1
83,104,74,1
98,81,955,0
120,82,955,1
132,85,952,1
79,91,474,1
126,88,951,1
121,85,957,1
77,100,676,1
100,82,959,0
73,95,75,1
77,85,671,1
98,81,953,0
98,95,958,0
69,81,962,0
99,97,966,0
76,91,318,1
73,95,83,1
100,86,954,0
88,395,942,1
100,88,957,0
99,92,958,0
98,80,957,0
100,89,956,0
128,94,961,1
77,120,943,0
82,91,88,1
70,81,970,0
126,86,952,1
112,102,940,1
73,84,545,1
99,90,959,0
99,98,959,0
98,86,954,0
99,98,963,0
70,82,958,0
98,89,951,0
99,88,950,0
109,93,936,1
79,90,129,1
84,134,947,0
80,149,969,0
100,87,952,0
95,398,950,1
99,94,959,0
73,216,970,0
97,84,952,0
91,334,932,1
113,97,964,1
99,88,951,0
97,96,959,0
76,91,93,1
99,98,965,0
75,97,969,0
100,85,954,0
98,81,953,0
80,133,75,1
79,91,123,1
98,99,967,0
93,391,944,1
99,82,952,0
79,306,969,1
97,81,953,0
123,91,957,1
75,87,971,0
112,94,964,1
75,87,319,1
99,95,943,0
100,94,967,0
89,344,950,1
124,94,960,1
109,90,950,1
100,81,950,0
126,92,958,1
114,91,953,1
78,87,963,0
87,268,952,1
126,90,954,1
131,99,954,1
96,82,957,0
73,180,969,0
